ts_utc,ts_local,gen_biomass_mw,gen_coal_derived_gas_mw,gen_gas_mw,gen_geothermal_mw,gen_hard_coal_mw,gen_hydro_pumped_storage_consumption_mw,gen_hydro_pumped_storage_mw,gen_hydro_reservoir_mw,gen_hydro_run_of_river_mw,gen_lignite_mw,gen_oil_mw,gen_other_mw,gen_other_renewable_mw,gen_solar_mw,gen_waste_mw,gen_wind_offshore_mw,gen_wind_onshore_mw,gen_total_mw
2025-01-06T10:00Z,2025-01-06 11:00,3856.210,455.925,4697.080,30.200,1621.935,1731.378,183.887,27.497,1653.862,3145.702,370.002,202.032,96.930,6937.538,616.788,6488.070,40869.792,71253.452
2025-01-06T11:00Z,2025-01-06 12:00,3742.530,455.735,4504.825,29.310,1585.923,2627.720,111.315,44.722,1626.967,3129.108,369.995,202.170,99.612,8474.065,618.337,6411.847,41066.515,72472.977
2025-01-06T12:00Z,2025-01-06 13:00,3733.923,472.998,4393.087,29.165,1539.045,3118.755,155.285,65.600,1629.793,3121.835,370.000,202.225,101.528,8457.933,620.280,6289.920,41050.890,72233.505
2025-01-06T13:00Z,2025-01-06 14:00,3755.497,509.433,4587.738,29.177,1703.102,2484.352,93.608,63.312,1627.115,3089.205,370.005,202.282,102.178,6081.778,619.543,5895.135,41228.445,69957.552
2025-01-06T14:00Z,2025-01-06 15:00,3867.177,510.118,4590.528,29.152,2071.413,1306.827,658.602,59.490,1617.230,3092.918,369.998,202.142,100.225,2473.548,613.912,5675.990,41406.753,67339.195
2025-01-06T15:00Z,2025-01-06 16:00,4052.120,506.880,4691.767,30.203,2180.278,977.190,916.460,60.612,1628.422,3265.467,370.002,202.135,99.983,174.713,644.967,4650.222,43648.050,67122.283
2025-01-06T16:00Z,2025-01-06 17:00,4229.225,489.717,5209.967,30.648,2376.000,840.185,2041.320,61.060,1625.432,3626.595,370.005,202.058,99.620,18.560,651.298,2673.338,45422.780,69127.622
2025-01-06T17:00Z,2025-01-06 18:00,4270.430,465.558,5813.685,30.707,2798.710,466.395,3358.217,59.078,1690.475,4142.650,370.012,202.185,99.263,14.720,671.155,825.695,45144.445,69956.985
2025-01-06T18:00Z,2025-01-06 19:00,4221.493,468.675,6157.873,30.667,2799.035,1173.497,2158.645,59.067,1659.888,4392.440,369.998,202.135,99.240,11.933,674.205,815.900,45495.515,69616.707
2025-01-06T19:00Z,2025-01-06 20:00,4087.792,469.145,6128.945,30.157,2807.580,2341.207,382.857,68.915,1613.440,4701.235,370.002,202.275,98.058,10.942,665.555,642.665,45076.700,67356.265
2025-01-06T20:00Z,2025-01-06 21:00,3974.972,470.103,5819.658,30.855,2877.403,1613.615,377.555,67.718,1608.105,4662.648,369.998,202.287,96.120,10.605,672.882,442.150,44302.225,65985.283
2025-01-06T21:00Z,2025-01-06 22:00,3882.330,462.380,5707.222,31.895,2573.455,2166.405,114.123,36.620,1611.717,4358.823,370.028,202.332,100.475,8.738,676.200,1410.155,40805.557,62352.050
2025-01-06T22:00Z,2025-01-06 23:00,3806.405,402.442,5395.165,31.455,2536.432,3194.435,61.657,20.223,1606.122,4065.543,369.995,202.310,101.082,8.735,673.305,2009.543,39702.455,60992.870
2025-01-06T23:00Z,2025-01-07 00:00,3767.915,427.210,4436.210,31.488,2207.695,4065.955,42.438,55.340,1603.612,3798.610,363.085,202.327,100.877,9.572,638.775,2934.700,39178.080,59797.935
2025-01-07T00:00Z,2025-01-07 01:00,3728.943,367.192,4042.233,31.660,1953.170,4710.042,40.388,34.715,1607.693,3747.222,363.055,202.390,99.940,8.893,632.377,3427.500,38258.610,58545.980
2025-01-07T01:00Z,2025-01-07 02:00,3720.267,392.947,3906.992,32.002,1949.525,5187.535,33.167,32.245,1604.883,3850.202,363.048,202.438,100.335,8.692,633.612,3458.892,38234.417,58523.667
2025-01-07T02:00Z,2025-01-07 03:00,3730.270,403.665,3969.477,32.307,1938.928,4956.610,23.688,53.945,1599.685,3853.412,363.065,202.510,99.710,8.415,625.800,3487.677,38154.005,58546.560
2025-01-07T03:00Z,2025-01-07 04:00,3750.350,412.293,4038.318,31.990,1948.832,3933.693,125.085,40.590,1597.092,3856.358,363.067,202.183,99.748,8.162,627.315,3591.718,37820.982,58514.082
2025-01-07T04:00Z,2025-01-07 05:00,3784.912,439.005,4744.190,30.980,2271.000,2403.682,448.827,35.108,1598.928,3966.760,363.062,202.153,99.415,8.235,627.830,3226.507,37619.853,59466.765
2025-01-07T05:00Z,2025-01-07 06:00,3924.043,436.110,6045.825,30.585,2643.840,841.678,680.908,115.738,1633.278,4305.417,363.048,201.632,100.325,10.848,626.653,2558.717,39523.760,63200.725
2025-01-07T06:00Z,2025-01-07 07:00,4169.335,417.832,7821.660,30.640,2915.457,466.965,1333.330,124.273,1716.553,5467.900,363.067,201.485,98.050,19.380,622.933,3113.410,38777.455,67192.760
2025-01-07T07:00Z,2025-01-07 08:00,4363.965,412.675,8026.177,30.808,3088.812,131.575,3437.130,156.397,1769.867,6183.943,363.070,201.615,97.832,409.780,626.755,4082.620,37907.622,71159.070
2025-01-07T08:00Z,2025-01-07 09:00,4416.408,385.902,8221.260,30.600,3263.755,65.972,3315.460,119.560,1719.682,6266.093,363.065,201.613,95.705,3088.653,613.298,4332.693,35930.887,72364.633
2025-01-07T09:00Z,2025-01-07 10:00,4295.665,369.212,7923.725,30.165,3150.135,376.438,617.330,35.097,1685.633,6137.833,363.062,201.700,94.675,6800.417,608.178,3874.400,35264.525,71451.753
2025-01-07T10:00Z,2025-01-07 11:00,4147.180,355.027,7573.767,29.678,3072.828,1373.220,56.922,39.350,1678.713,5657.640,363.080,201.748,96.093,9313.567,607.365,3710.135,35877.560,72780.652
2025-01-07T11:00Z,2025-01-07 12:00,4063.153,332.070,7317.417,29.220,3106.885,2315.052,53.275,30.495,1688.398,5504.007,363.060,201.860,97.080,10118.920,604.130,3946.025,35794.540,73250.535
2025-01-07T12:00Z,2025-01-07 13:00,4073.660,335.145,7042.660,29.915,2860.217,1614.548,384.913,41.385,1674.783,5695.747,363.070,201.812,98.082,8752.128,594.382,4584.495,35149.850,71882.245
2025-01-07T13:00Z,2025-01-07 14:00,4147.743,336.770,6945.720,30.277,2759.825,879.772,350.340,29.085,1676.267,5988.005,363.060,201.778,98.315,5929.028,608.630,4844.885,34297.840,68607.568
2025-01-07T14:00Z,2025-01-07 15:00,4295.555,361.822,7105.517,30.207,2716.233,119.555,1535.727,58.492,1723.305,6598.198,363.062,201.845,98.250,2563.068,604.430,4952.913,33049.185,66257.810
2025-01-07T15:00Z,2025-01-07 16:00,4536.967,379.493,7338.155,30.462,2932.280,62.208,3128.840,39.252,1744.778,6970.233,363.060,201.790,100.340,204.213,629.990,4887.790,33622.438,67110.080
2025-01-07T16:00Z,2025-01-07 17:00,4708.812,377.308,8229.753,30.710,3402.738,4.130,4818.175,87.868,1819.570,7188.685,363.058,201.798,101.010,16.152,642.900,4836.078,35292.158,72116.770
2025-01-07T17:00Z,2025-01-07 18:00,4731.410,376.488,8267.462,30.942,4004.198,9.350,4990.422,52.477,1826.503,7339.945,363.085,201.907,101.235,13.558,648.520,4665.885,35817.500,73431.538
2025-01-07T18:00Z,2025-01-07 19:00,4671.408,385.800,8005.583,31.027,4522.573,11.190,4242.585,50.547,1828.322,7252.075,363.055,201.577,100.120,16.418,642.125,4103.938,35478.708,71895.860
2025-01-07T19:00Z,2025-01-07 20:00,4476.420,375.965,7668.273,31.060,4940.298,342.105,2339.568,21.053,1722.295,7057.575,363.070,201.965,99.995,11.520,647.733,3870.048,36331.135,70157.970
2025-01-07T20:00Z,2025-01-07 21:00,4297.673,375.837,7607.977,31.633,4842.462,752.007,579.097,23.935,1682.453,6747.292,363.067,218.540,100.180,10.117,639.398,3280.773,36828.770,67629.205
2025-01-07T21:00Z,2025-01-07 22:00,4231.972,368.678,7290.375,32.610,4624.730,753.798,379.565,45.803,1705.690,6379.587,363.053,207.137,101.280,8.012,639.872,3757.738,34798.060,64934.162
2025-01-07T22:00Z,2025-01-07 23:00,4164.597,383.857,7081.590,33.455,4741.515,2581.972,162.558,31.440,1686.592,6126.642,363.050,200.825,102.572,7.938,641.923,3252.780,34199.073,63180.408
2025-01-07T23:00Z,2025-01-08 00:00,4058.913,409.137,6588.410,34.082,3735.680,3855.220,80.495,32.422,1670.308,6196.915,373.822,201.983,102.545,7.690,703.315,4110.738,33064.887,61371.342
2025-01-08T00:00Z,2025-01-08 01:00,4037.950,347.363,6851.443,34.148,3364.295,4714.970,23.137,19.315,1656.842,6436.820,373.860,202.340,102.942,8.023,722.658,4080.663,31935.920,60197.717
2025-01-08T01:00Z,2025-01-08 02:00,4027.525,341.062,7524.623,33.852,3112.580,5356.658,21.125,28.877,1668.770,6642.387,373.847,202.382,102.740,7.640,721.882,3727.922,30415.217,58952.435
2025-01-08T02:00Z,2025-01-08 03:00,4025.310,339.985,7846.078,33.550,3034.990,5676.950,20.453,34.695,1680.205,6569.113,373.865,202.352,103.233,7.575,716.442,3808.640,29678.050,58474.535
2025-01-08T03:00Z,2025-01-08 04:00,3960.413,338.350,8419.275,33.112,3227.257,5638.797,26.695,26.547,1653.580,6808.760,373.853,202.197,102.725,7.378,713.420,3649.840,29691.660,59235.062
2025-01-08T04:00Z,2025-01-08 05:00,3978.775,325.623,9498.515,32.360,3959.247,4456.483,40.843,21.822,1649.023,7589.875,373.840,201.978,101.775,7.100,714.690,3811.088,29703.455,62010.007
2025-01-08T05:00Z,2025-01-08 06:00,4087.227,334.428,10915.445,31.220,4870.995,1680.975,256.438,46.860,1643.515,8251.180,373.845,201.673,100.278,9.535,712.925,3973.432,30780.185,66589.180
2025-01-08T06:00Z,2025-01-08 07:00,4293.015,330.975,12526.583,31.095,5679.677,744.737,224.295,65.105,1628.467,8589.173,373.840,202.500,97.528,11.692,711.207,4832.835,30396.752,69994.740
2025-01-08T07:00Z,2025-01-08 08:00,4522.423,324.303,13235.750,31.477,5886.578,312.490,624.222,48.178,1617.365,9760.930,373.835,210.928,94.915,276.382,706.717,5153.960,29354.653,72222.615
2025-01-08T08:00Z,2025-01-08 09:00,4529.955,341.225,13351.205,31.825,6438.760,87.938,597.970,60.343,1603.760,10071.765,373.868,211.208,95.323,2130.720,706.043,4614.438,27076.490,72234.895
2025-01-08T09:00Z,2025-01-08 10:00,4385.085,339.637,13382.237,30.992,6812.795,572.992,408.403,32.837,1581.483,9985.055,496.020,202.390,95.830,4953.977,713.192,4029.155,25521.842,72970.932
2025-01-08T10:00Z,2025-01-08 11:00,4236.837,339.920,13088.587,29.267,6899.977,539.072,352.640,29.572,1608.940,10036.935,572.780,201.993,96.400,7113.052,719.497,2774.285,24531.127,72631.812
2025-01-08T11:00Z,2025-01-08 12:00,4233.128,326.175,13190.913,29.337,7269.512,615.100,493.683,43.120,1633.160,9992.610,393.780,202.080,96.862,7278.640,718.470,2470.205,23322.092,71693.768
2025-01-08T12:00Z,2025-01-08 13:00,4278.060,335.765,13283.792,30.568,7455.705,307.032,535.410,49.250,1652.367,10003.630,373.843,201.985,98.665,5976.403,717.950,2846.977,21792.400,69632.770
2025-01-08T13:00Z,2025-01-08 14:00,4370.145,349.877,13234.743,31.405,7372.620,107.890,1455.220,109.000,1704.940,10226.900,373.852,202.015,102.280,3681.438,717.835,4229.922,19356.900,67519.092
2025-01-08T14:00Z,2025-01-08 15:00,4489.238,296.618,12862.945,31.350,7282.595,4.633,2843.840,447.490,1731.947,10061.513,373.830,201.917,101.957,1212.842,716.580,5493.070,17389.812,65537.545
2025-01-08T15:00Z,2025-01-08 16:00,4689.108,326.870,13055.788,32.672,7302.260,101.235,3570.185,145.615,1714.348,10002.520,373.850,201.785,103.308,78.510,737.955,5202.778,19124.932,66662.483
2025-01-08T16:00Z,2025-01-08 17:00,4787.325,312.433,12129.427,32.312,7230.583,8.115,3871.330,196.752,1774.977,11163.948,373.843,203.252,102.407,24.328,742.015,4956.273,19674.150,67575.355
2025-01-08T17:00Z,2025-01-08 18:00,4819.975,335.165,11169.938,32.248,6973.785,5.377,4161.895,151.955,1758.650,12330.845,373.847,205.175,100.795,18.725,745.010,4428.935,19507.368,67114.310
2025-01-08T18:00Z,2025-01-08 19:00,4766.555,306.700,10743.772,32.258,6759.970,70.267,2910.650,133.670,1705.568,12338.452,373.868,223.298,99.165,17.188,745.570,3902.258,18884.678,63943.618
2025-01-08T19:00Z,2025-01-08 20:00,4632.335,290.488,10122.112,32.112,6776.105,186.565,1152.085,83.597,1691.082,12520.587,373.850,242.380,99.692,11.703,737.440,3115.865,17394.138,59275.573
2025-01-08T20:00Z,2025-01-08 21:00,4466.685,302.467,8710.155,31.422,6560.865,375.750,559.452,99.957,1672.382,12506.632,373.858,259.800,100.040,6.645,739.470,2705.918,15649.145,54744.895
2025-01-08T21:00Z,2025-01-08 22:00,4343.390,295.308,7318.770,31.953,6127.993,462.827,347.000,70.935,1670.812,12426.257,373.848,278.120,99.445,7.340,739.665,2346.185,14517.978,50994.997
2025-01-08T22:00Z,2025-01-08 23:00,4191.710,296.890,6478.785,32.693,5587.212,1839.438,108.343,53.127,1637.932,12249.812,373.870,289.118,97.520,6.380,737.312,2016.830,14153.347,48310.882
2025-01-08T23:00Z,2025-01-09 00:00,4110.218,375.462,6205.858,32.915,5292.235,2620.733,204.290,53.790,1639.433,12096.952,373.085,304.587,95.915,5.707,759.035,1706.535,13760.188,47016.205
2025-01-09T00:00Z,2025-01-09 01:00,4038.077,321.060,6160.517,32.540,5114.295,3991.525,130.200,45.655,1619.120,12052.118,373.087,304.785,98.430,5.707,767.253,1360.807,13570.375,45994.027
2025-01-09T01:00Z,2025-01-09 02:00,4042.483,306.577,6195.085,31.598,5250.068,4118.220,106.830,49.163,1628.505,12025.460,373.082,308.290,98.510,5.343,767.098,1116.575,12655.443,44960.107
2025-01-09T02:00Z,2025-01-09 03:00,4042.432,318.933,6216.525,31.245,5714.577,4021.080,121.457,54.720,1626.612,12041.855,373.075,308.457,98.810,5.058,758.160,1124.592,12587.015,45423.525
2025-01-09T03:00Z,2025-01-09 04:00,4083.573,329.808,6338.837,31.020,6308.460,4256.945,50.615,167.570,1614.342,12034.695,373.090,308.428,98.487,5.123,751.142,1027.842,13078.145,46601.178
2025-01-09T04:00Z,2025-01-09 05:00,4116.940,343.342,7821.230,30.420,6832.585,1293.785,197.530,304.950,1621.095,11932.388,373.082,308.380,99.172,5.232,746.908,1041.928,12827.627,48602.810
2025-01-09T05:00Z,2025-01-09 06:00,4358.628,353.275,12004.423,29.510,7051.770,95.440,1952.930,363.462,1638.305,11778.388,373.072,308.095,97.953,5.395,743.112,1110.553,12371.225,54540.095
2025-01-09T06:00Z,2025-01-09 07:00,4661.542,357.498,13834.765,29.875,7270.930,5.938,5075.230,624.018,1692.553,11445.438,373.087,308.363,97.722,14.465,749.245,1098.858,11563.932,59197.520
2025-01-09T07:00Z,2025-01-09 08:00,4802.600,398.228,14533.847,30.235,7381.602,0.870,5330.750,708.050,1713.838,11483.640,462.815,321.375,97.340,452.230,756.812,957.352,11155.772,60586.488
2025-01-09T08:00Z,2025-01-09 09:00,4781.555,323.830,14806.778,29.692,7605.765,51.723,4241.405,460.702,1728.280,11519.090,488.815,322.928,98.030,2940.873,761.065,967.553,10939.413,62015.772
2025-01-09T09:00Z,2025-01-09 10:00,4661.847,325.550,14442.112,29.335,7582.385,7.935,2778.528,382.740,1681.440,11526.310,373.070,323.155,97.873,5487.305,767.465,770.900,10834.285,62064.300
2025-01-09T10:00Z,2025-01-09 11:00,4581.137,317.293,14300.360,29.435,7486.020,40.562,2817.970,459.923,1825.918,11524.638,373.075,326.570,97.545,6893.010,767.465,1522.832,10217.273,63540.463
2025-01-09T11:00Z,2025-01-09 12:00,4395.278,308.980,13894.850,29.275,7489.905,70.968,1733.760,395.435,1802.148,11222.090,373.072,326.783,98.595,6224.507,767.270,1291.290,10554.382,60907.620
2025-01-09T12:00Z,2025-01-09 13:00,4351.927,313.385,13867.060,29.045,7668.260,89.980,960.987,276.105,1778.037,11039.292,373.082,326.955,100.667,4416.193,772.235,2013.805,11409.693,59696.730
2025-01-09T13:00Z,2025-01-09 14:00,4299.385,306.320,13800.892,28.767,7625.332,15.795,891.838,266.535,1753.098,10973.140,373.062,326.712,103.493,2545.543,764.587,2004.985,12995.407,59059.097
2025-01-09T14:00Z,2025-01-09 15:00,4401.725,338.688,13754.557,29.120,7384.148,21.510,951.955,262.653,1751.930,10851.825,373.077,326.300,102.123,980.997,767.685,1981.182,15511.272,59769.238
2025-01-09T15:00Z,2025-01-09 16:00,4601.438,348.642,13648.615,29.255,7132.733,18.727,1035.473,148.565,1729.205,10861.140,373.067,326.380,101.993,101.968,771.110,2824.108,18482.025,62515.715
2025-01-09T16:00Z,2025-01-09 17:00,4729.065,338.930,13853.060,29.332,7038.347,8.605,2729.985,189.935,1760.023,10938.625,373.092,324.493,102.920,12.137,763.882,3137.370,20663.302,66984.500
2025-01-09T17:00Z,2025-01-09 18:00,4793.385,365.312,13901.380,29.133,6861.605,7.707,2558.033,213.237,1723.332,11370.885,373.097,303.820,102.112,9.065,767.690,3607.622,22320.615,69300.325
2025-01-09T18:00Z,2025-01-09 19:00,4687.760,376.105,13344.750,30.235,6745.155,156.390,1091.102,53.245,1736.658,11393.753,373.082,302.625,100.205,8.293,773.138,3907.305,23725.680,68649.090
2025-01-09T19:00Z,2025-01-09 20:00,4471.042,370.612,11558.645,31.192,6689.538,298.340,621.962,75.535,1666.865,10573.573,373.075,290.855,100.088,6.728,751.472,3902.263,24722.283,66205.728
2025-01-09T20:00Z,2025-01-09 21:00,4345.488,374.970,9103.680,31.820,6654.448,587.115,483.935,63.683,1676.515,10354.567,373.082,290.178,99.350,6.982,757.330,3679.265,25552.780,63848.073
2025-01-09T21:00Z,2025-01-09 22:00,4287.698,392.298,8508.533,32.407,6400.575,1152.908,249.425,51.267,1659.773,10269.730,373.070,314.548,99.148,7.525,766.715,3668.460,25537.730,62618.900
2025-01-09T22:00Z,2025-01-09 23:00,4179.915,388.233,7508.985,33.398,5971.960,2285.943,175.278,41.032,1630.770,10151.655,373.075,315.855,99.757,7.485,772.433,3663.470,26206.322,61519.622
2025-01-09T23:00Z,2025-01-10 00:00,4038.930,426.283,6756.738,33.850,4864.705,3962.432,27.865,33.415,1624.447,9240.602,372.305,315.745,98.448,14.147,752.435,4198.995,27017.653,59816.562
2025-01-10T00:00Z,2025-01-10 01:00,4005.870,350.020,6529.122,34.023,4761.667,5163.667,52.685,23.425,1626.455,8141.188,372.317,283.230,98.882,6.857,746.692,5083.493,27254.888,59370.815
2025-01-10T01:00Z,2025-01-10 02:00,4011.073,371.800,6337.153,33.758,4402.182,5589.260,0.310,26.053,1640.868,7561.193,372.305,240.942,99.752,6.742,741.413,5522.752,27192.175,58560.470
2025-01-10T02:00Z,2025-01-10 03:00,3979.250,395.680,6435.292,33.505,4237.757,5406.523,3.275,34.055,1640.513,6886.292,372.310,237.827,100.480,6.570,730.330,5363.533,26812.285,57268.955
2025-01-10T03:00Z,2025-01-10 04:00,4032.345,401.082,6789.068,33.055,4815.858,5514.012,10.775,41.445,1661.743,7613.835,372.317,237.442,100.767,6.503,728.710,5295.413,25939.537,58079.895
2025-01-10T04:00Z,2025-01-10 05:00,4090.350,392.678,7280.408,32.670,5464.630,3723.207,2.670,25.615,1666.825,8590.102,372.310,234.035,99.955,6.505,724.300,5014.307,25363.903,59361.263
2025-01-10T05:00Z,2025-01-10 06:00,4248.203,382.730,8927.575,32.608,5754.975,936.765,439.425,205.577,1697.188,10599.862,372.298,240.662,100.523,6.812,723.660,5172.965,25613.865,64518.927
2025-01-10T06:00Z,2025-01-10 07:00,4521.555,419.980,10450.810,32.337,5928.733,158.377,844.510,267.743,1715.388,11601.420,372.315,272.007,101.468,8.395,726.910,4977.520,24467.480,66708.570
2025-01-10T07:00Z,2025-01-10 08:00,4706.757,420.908,11164.045,31.535,5999.735,3.570,3625.680,477.695,1739.110,11567.040,372.315,288.627,102.138,342.235,719.067,5140.342,23199.057,69896.288
2025-01-10T08:00Z,2025-01-10 09:00,4679.555,356.347,11289.860,31.288,6186.722,9.413,3314.405,384.887,1807.017,11455.382,372.627,302.863,103.578,2392.345,729.357,4586.130,22297.855,70290.220
2025-01-10T09:00Z,2025-01-10 10:00,4529.253,363.298,10947.725,31.172,6228.443,103.040,803.413,96.915,1751.668,11397.837,372.312,320.640,100.468,5158.658,740.440,4388.462,21595.545,68826.247
2025-01-10T10:00Z,2025-01-10 11:00,4412.372,373.100,10563.820,30.962,6371.028,40.013,495.847,69.328,1722.777,11415.145,372.322,321.430,98.312,7409.363,735.487,3095.285,21309.623,68796.202
2025-01-10T11:00Z,2025-01-10 12:00,4316.432,388.445,10094.105,30.840,6454.245,829.683,186.920,32.688,1740.038,11280.650,372.320,324.805,101.920,8704.222,731.308,2533.955,20811.655,68104.548
2025-01-10T12:00Z,2025-01-10 13:00,4318.835,379.760,9613.595,30.928,5902.775,1643.142,100.198,36.955,1761.015,11401.692,372.320,324.860,103.438,8026.680,737.983,2792.685,20716.568,66620.285
2025-01-10T13:00Z,2025-01-10 14:00,4369.640,384.118,10300.458,31.038,5803.528,819.548,262.918,30.500,1724.612,11274.427,372.320,324.900,102.215,5603.210,727.095,3141.715,20049.275,64501.967
2025-01-10T14:00Z,2025-01-10 15:00,4575.448,373.597,11537.070,31.865,6188.432,173.600,656.422,189.863,1722.668,10809.597,372.325,324.850,104.590,2410.220,733.683,3152.427,19065.825,62248.882
2025-01-10T15:00Z,2025-01-10 16:00,4822.523,376.928,12123.658,32.582,6364.057,30.567,2922.963,151.645,1814.952,10785.193,372.305,321.533,105.553,252.873,741.918,3421.773,18760.965,63371.418
2025-01-10T16:00Z,2025-01-10 17:00,4920.280,377.678,12337.222,32.922,6447.892,9.800,4302.930,250.317,1824.812,10609.558,372.322,321.155,106.102,13.725,743.348,3316.710,18840.900,64817.875
2025-01-10T17:00Z,2025-01-10 18:00,4918.045,416.798,12206.193,33.380,6525.740,7.053,4368.105,181.082,1841.148,10620.130,372.325,313.837,106.665,14.680,742.395,3717.130,18872.438,65250.090
2025-01-10T18:00Z,2025-01-10 19:00,4706.615,483.447,11706.092,32.825,6520.010,6.328,3466.082,135.165,1810.280,10658.955,372.312,292.910,106.823,9.543,743.380,3432.753,18393.490,62870.682
2025-01-10T19:00Z,2025-01-10 20:00,4503.918,472.368,11298.417,33.030,6509.637,242.243,1259.092,120.495,1714.635,10803.763,372.298,279.720,106.488,7.755,745.327,3301.432,17667.820,59196.195
2025-01-10T20:00Z,2025-01-10 21:00,4380.422,441.243,11292.907,33.275,6404.735,187.600,1220.182,109.323,1664.055,10619.060,372.317,258.668,105.535,9.363,747.165,3018.655,17500.305,58177.210
2025-01-10T21:00Z,2025-01-10 22:00,4205.717,442.360,10923.920,33.430,6278.490,86.343,308.527,91.368,1659.760,9770.443,372.320,258.558,102.953,7.870,756.085,2622.970,16764.658,54599.428
2025-01-10T22:00Z,2025-01-10 23:00,4118.042,426.560,10485.897,33.472,6132.722,415.490,176.898,41.818,1641.740,8686.265,372.332,258.007,103.108,8.152,754.737,2244.890,16405.822,51890.465
